,0
1567,artist_13576
1568,artist_13583
1569,artist_13584
1570,artist_13585
1571,artist_1358630
1572,artist_136
1573,artist_1360007
1574,artist_1360561
1575,artist_1361029
1576,artist_13611
1577,artist_13613
1578,artist_13623
1579,artist_1362735
1580,artist_13628
1581,artist_1363
1582,artist_1363197
1583,artist_13636
1584,artist_13639
1585,artist_1364450
1586,artist_13653
1587,artist_13654
1588,artist_13656
1589,artist_13657
1590,artist_13658
1591,artist_1366136
1592,artist_136651
1593,artist_13666
1594,artist_1367
1595,artist_13672
1596,artist_1367313
1597,artist_13674
1598,artist_1367630
1599,artist_1368011
1600,artist_1368016
1601,artist_13681
1602,artist_13682
1603,artist_13686
1604,artist_13688
1605,artist_13695
1606,artist_1370257
1607,artist_13704
1608,artist_1371731
1609,artist_1372
1610,artist_13721
1611,artist_13731
1612,artist_1373547
1613,artist_13737
1614,artist_1373920
1615,artist_1374
1616,artist_13743
1617,artist_1374600
1618,artist_1374642
1619,artist_13747
1620,artist_1375
1621,artist_13760
1622,artist_1376678
1623,artist_1377312
1624,artist_13774
1625,artist_1377470
1626,artist_1378315
1627,artist_1379
1628,artist_13795
1629,artist_138
1630,artist_1380
1631,artist_1380470
1632,artist_1381155
1633,artist_1381446
1634,artist_1382
1635,artist_13826
1636,artist_13829
1637,artist_1383
1638,artist_13832
1639,artist_138322
1640,artist_1383726
1641,artist_13839
1642,artist_1384
1643,artist_13840
1644,artist_1384338
1645,artist_1384388
1646,artist_1385
1647,artist_1385347
1648,artist_13855
1649,artist_1385868
1650,artist_1385971
1651,artist_1385987
1652,artist_1385996
1653,artist_1386
1654,artist_13860
1655,artist_1387
1656,artist_1387361
1657,artist_1388
1658,artist_13883
1659,artist_13885
1660,artist_13887
1661,artist_1388943
1662,artist_1388945
1663,artist_1389120
1664,artist_13896
1665,artist_1389730
1666,artist_139
1667,artist_1390470
1668,artist_13912
1669,artist_13916
1670,artist_1391662
1671,artist_1392
1672,artist_13921
1673,artist_13922
1674,artist_1392483
1675,artist_13925
1676,artist_13930
1677,artist_1393853
1678,artist_13939
1679,artist_1394174
1680,artist_139441
1681,artist_13946
1682,artist_139462
1683,artist_1394830
1684,artist_1395256
1685,artist_13953
1686,artist_13957
1687,artist_1396006
1688,artist_1397
1689,artist_1398
1690,artist_13984
1691,artist_1398844
1692,artist_1399
1693,artist_1399506
1694,artist_13996
1695,artist_14
1696,artist_140
1697,artist_14000
1698,artist_1400421
1699,artist_1400638
1700,artist_1400643
1701,artist_1400835
1702,artist_14009
1703,artist_14014
1704,artist_14015
1705,artist_1401504
1706,artist_1401721
1707,artist_140198
1708,artist_1404
1709,artist_14044
1710,artist_14046
1711,artist_1404696
1712,artist_1405240
1713,artist_1405335
1714,artist_14059
1715,artist_1406
1716,artist_14061
1717,artist_1407280
1718,artist_1407744
1719,artist_1407881
1720,artist_1408
1721,artist_1408074
1722,artist_1409321
1723,artist_1410
1724,artist_1410720
1725,artist_1411
1726,artist_1411726
1727,artist_1412045
1728,artist_1412054
1729,artist_1412564
1730,artist_1412711
1731,artist_1412771
1732,artist_1413528
1733,artist_1413553
1734,artist_1414770
1735,artist_1415
1736,artist_1415082
1737,artist_1416434
1738,artist_1416437
1739,artist_1416450
1740,artist_1416675
1741,artist_1417
1742,artist_1417381
1743,artist_1419227
1744,artist_1419381
1745,artist_1419419
1746,artist_1419679
1747,artist_1419685
1748,artist_1420
1749,artist_1420695
1750,artist_1422
1751,artist_1422639
1752,artist_1423
1753,artist_142313
1754,artist_1423185
1755,artist_142381
1756,artist_1424
1757,artist_1424263
1758,artist_1424265
1759,artist_1424553
1760,artist_1424602
1761,artist_1424622
1762,artist_1424634
1763,artist_1424635
1764,artist_1424671
1765,artist_1424742
1766,artist_1424821
1767,artist_1425
1768,artist_14251
1769,artist_14253
1770,artist_14256
1771,artist_1426
1772,artist_1426042
1773,artist_14261
1774,artist_14262
1775,artist_1427
1776,artist_14272
1777,artist_1427943
1778,artist_1428079
1779,artist_1428115
1780,artist_142825
1781,artist_14289
1782,artist_14290
1783,artist_142944
1784,artist_1429841
1785,artist_143
1786,artist_1430142
1787,artist_14305
1788,artist_14306
1789,artist_143092
1790,artist_1431036
1791,artist_14313
1792,artist_14317
1793,artist_1431913
1794,artist_14320
1795,artist_1432088
1796,artist_1432318
1797,artist_1433
1798,artist_14330
1799,artist_143314
1800,artist_1433749
1801,artist_1434
1802,artist_1435
1803,artist_1435566
1804,artist_1435676
1805,artist_1436
1806,artist_143605
1807,artist_1436111
1808,artist_143616
1809,artist_14364
1810,artist_1436569
1811,artist_14368
1812,artist_1437
1813,artist_1438374
1814,artist_1439
1815,artist_1439297
1816,artist_144
1817,artist_1440
1818,artist_144065
1819,artist_144068
1820,artist_1440807
1821,artist_1441
1822,artist_1441000
1823,artist_144103
1824,artist_144225
1825,artist_144227
1826,artist_144228
1827,artist_144342
1828,artist_1443471
1829,artist_1443741
1830,artist_1444
1831,artist_14440
1832,artist_1444272
1833,artist_144446
1834,artist_1444643
1835,artist_144474
1836,artist_1445
1837,artist_1445472
1838,artist_1446
1839,artist_1446147
1840,artist_14468
1841,artist_1447806
1842,artist_1448219
1843,artist_1449
1844,artist_14493
1845,artist_1449654
1846,artist_14497
1847,artist_145
1848,artist_1450
1849,artist_145007
1850,artist_145027
1851,artist_1451
1852,artist_1452
1853,artist_14523
1854,artist_1452882
1855,artist_1453
1856,artist_14530
1857,artist_14531
1858,artist_145376
1859,artist_145394
1860,artist_1454
1861,artist_1454092
1862,artist_1454125
1863,artist_145538
1864,artist_145540
1865,artist_145547
1866,artist_1455958
1867,artist_1455959
1868,artist_1456
1869,artist_145616
1870,artist_14563
1871,artist_14566
1872,artist_14570
1873,artist_1457139
1874,artist_145724
1875,artist_1457663
1876,artist_14578
1877,artist_1458
1878,artist_1458586
1879,artist_145892
1880,artist_1459
1881,artist_1459493
1882,artist_1461
1883,artist_1461258
1884,artist_146136
1885,artist_1461568
1886,artist_1461917
1887,artist_146194
1888,artist_146195
1889,artist_1462230
1890,artist_1462393
1891,artist_14629
1892,artist_146291
1893,artist_14630
1894,artist_14631
1895,artist_146333
1896,artist_1463433
1897,artist_146350
1898,artist_1463609
1899,artist_1464
1900,artist_1464073
1901,artist_1465570
1902,artist_1466
1903,artist_146645
1904,artist_1466754
1905,artist_1467
1906,artist_146701
1907,artist_1467261
1908,artist_1467920
1909,artist_1468165
1910,artist_146830
1911,artist_14687
1912,artist_1469
1913,artist_14690
1914,artist_1469025
1915,artist_14691
1916,artist_146952
1917,artist_146961
1918,artist_147
1919,artist_14713
1920,artist_147170
1921,artist_1471737
1922,artist_147184
1923,artist_1472
1924,artist_147292
1925,artist_147296
1926,artist_1473166
1927,artist_1473286
1928,artist_1473793
1929,artist_1473902
1930,artist_1474
1931,artist_1474022
1932,artist_14744
1933,artist_1475
1934,artist_1475862
1935,artist_1476
1936,artist_1476502
1937,artist_1477
1938,artist_14771
1939,artist_1477173
1940,artist_147773
1941,artist_1477996
1942,artist_1478
1943,artist_1478485
1944,artist_1478498
1945,artist_1479407
1946,artist_147955
1947,artist_14797
1948,artist_1479842
1949,artist_1479926
1950,artist_1480
1951,artist_14803
1952,artist_1480447
1953,artist_1481097
1954,artist_148129
1955,artist_148130
1956,artist_1481428
1957,artist_1481474
1958,artist_1481809
1959,artist_14827
1960,artist_148354
1961,artist_1483575
1962,artist_1483577
1963,artist_1484746
1964,artist_1484833
1965,artist_148492
1966,artist_1485
1967,artist_148517
1968,artist_1485971
1969,artist_14861
1970,artist_1486143
1971,artist_1486286
1972,artist_14864
1973,artist_1486404
1974,artist_1486578
1975,artist_1486594
1976,artist_1486619
1977,artist_1486625
1978,artist_1486813
1979,artist_1487
1980,artist_1487254
1981,artist_1487405
1982,artist_148780
1983,artist_148782
1984,artist_1488391
1985,artist_14889
1986,artist_1489
1987,artist_148925
1988,artist_14894
1989,artist_14896
1990,artist_14901
1991,artist_149013
1992,artist_149042
1993,artist_149073
1994,artist_14919
1995,artist_14921
1996,artist_1492615
1997,artist_149264
1998,artist_1492883
1999,artist_149292
2000,artist_1493213
2001,artist_149358
2002,artist_1494
2003,artist_1494268
2004,artist_1494500
2005,artist_1495
2006,artist_14950
2007,artist_14951
2008,artist_149515
2009,artist_149620
2010,artist_14963
2011,artist_1497
2012,artist_1497293
2013,artist_149779
2014,artist_149790
2015,artist_149798
2016,artist_14984
2017,artist_149869
2018,artist_14998
2019,artist_15
2020,artist_1500
2021,artist_15002
2022,artist_15008
2023,artist_1501
2024,artist_15012
2025,artist_1501881
2026,artist_1501882
2027,artist_15024
2028,artist_1503
2029,artist_15030
2030,artist_15032
2031,artist_1503380
2032,artist_1503431
2033,artist_1503695
2034,artist_150420
2035,artist_150505
2036,artist_15055
2037,artist_1508
2038,artist_150804
2039,artist_150823
2040,artist_1508696
2041,artist_1509
2042,artist_1509298
2043,artist_1510599
2044,artist_1511
2045,artist_1511107
2046,artist_1511113
2047,artist_1511496
2048,artist_1511656
2049,artist_151273
2050,artist_151335
2051,artist_151354
2052,artist_1514182
2053,artist_1515
2054,artist_151551
2055,artist_1515522
2056,artist_15157
2057,artist_1516
2058,artist_1516162
2059,artist_1516471
2060,artist_1517
2061,artist_1517560
2062,artist_151796
2063,artist_1518490
2064,artist_1519
2065,artist_1519461
2066,artist_151999
2067,artist_152
2068,artist_1520407
2069,artist_152062
2070,artist_152068
2071,artist_1520943
2072,artist_152107
2073,artist_152120
2074,artist_152180
2075,artist_1521999
2076,artist_152218
2077,artist_152227
2078,artist_152291
2079,artist_152366
2080,artist_152369
2081,artist_1523781
2082,artist_152486
2083,artist_1525
2084,artist_152513
2085,artist_1525211
2086,artist_152575
2087,artist_152576
2088,artist_152596
2089,artist_1526
2090,artist_152629
2091,artist_1527
2092,artist_1527222
2093,artist_15274
2094,artist_152757
2095,artist_15277
2096,artist_152788
2097,artist_152789
2098,artist_152798
2099,artist_152822
2100,artist_152827
2101,artist_15284
2102,artist_1529
2103,artist_152910
2104,artist_152964
2105,artist_153
2106,artist_1530634
2107,artist_1530943
2108,artist_1530946
2109,artist_15312
2110,artist_1532
2111,artist_153238
2112,artist_153254
2113,artist_1532852
2114,artist_1533050
2115,artist_1533165
2116,artist_1533239
2117,artist_1533472
2118,artist_1533492
2119,artist_1533735
2120,artist_153394
2121,artist_1534
2122,artist_153423
2123,artist_1534394
2124,artist_1534419
2125,artist_1535
2126,artist_15352
2127,artist_15354
2128,artist_15355
2129,artist_15359
2130,artist_1536
2131,artist_15362
2132,artist_153680
2133,artist_15370
2134,artist_153702
2135,artist_15373
2136,artist_15374
2137,artist_15376
2138,artist_1538640
2139,artist_153920
2140,artist_1539580
2141,artist_153959
2142,artist_153964
2143,artist_154
2144,artist_154055
2145,artist_1541
2146,artist_1541592
2147,artist_15417
2148,artist_1541747
2149,artist_15418
2150,artist_15419
2151,artist_15424
2152,artist_15427
2153,artist_154305
2154,artist_1544
2155,artist_1544711
2156,artist_1545
2157,artist_1545148
2158,artist_154568
2159,artist_1545788
2160,artist_15466
2161,artist_1546753
2162,artist_1547241
2163,artist_1549882
2164,artist_15507
2165,artist_1551
2166,artist_1551656
2167,artist_155309
2168,artist_155338
2169,artist_1554
2170,artist_155494
2171,artist_1555
2172,artist_15551
2173,artist_15552
2174,artist_15563
2175,artist_1557
2176,artist_1558
2177,artist_15582
2178,artist_15588
2179,artist_1559
2180,artist_155929
2181,artist_15593
2182,artist_156
2183,artist_1560
2184,artist_1561012
2185,artist_1561230
2186,artist_15617
2187,artist_1562
2188,artist_156221
2189,artist_156229
2190,artist_1562638
2191,artist_1562640
2192,artist_1562681
2193,artist_1562682
2194,artist_1563138
2195,artist_15633
2196,artist_1563327
2197,artist_1563439
2198,artist_1563470
2199,artist_1564
2200,artist_1564992
2201,artist_156500
2202,artist_156631
2203,artist_156633
2204,artist_15667
2205,artist_15670
2206,artist_156724
2207,artist_156726
2208,artist_15678
2209,artist_15679
2210,artist_1568
2211,artist_15685
2212,artist_156863
2213,artist_1568667
2214,artist_15687
2215,artist_15690
2216,artist_15691
2217,artist_1569916
2218,artist_157
2219,artist_1570445
2220,artist_15705
2221,artist_1570549
2222,artist_15712
2223,artist_157155
2224,artist_1571696
2225,artist_1571875
2226,artist_1572
2227,artist_1572028
2228,artist_15721
2229,artist_1572322
2230,artist_15724
2231,artist_1572408
2232,artist_1572773
2233,artist_15728
2234,artist_1572976
2235,artist_15736
2236,artist_1574369
2237,artist_15746
2238,artist_1574887
2239,artist_157493
2240,artist_1575744
2241,artist_1575905
2242,artist_1576244
2243,artist_1576343
2244,artist_157673
2245,artist_157687
2246,artist_157689
2247,artist_157698
2248,artist_15770
2249,artist_157701
2250,artist_1577166
2251,artist_15772
2252,artist_15776
2253,artist_15779
2254,artist_1578
2255,artist_157800
2256,artist_157872
2257,artist_15792
2258,artist_15794
2259,artist_15796
2260,artist_158
2261,artist_1580268
2262,artist_15808
2263,artist_158083
2264,artist_1581
2265,artist_15810
2266,artist_1581786
2267,artist_15827
2268,artist_1582728
2269,artist_1582990
2270,artist_158369
2271,artist_1584502
2272,artist_15846
2273,artist_15851
2274,artist_15853
2275,artist_158556
2276,artist_158681
2277,artist_158690
2278,artist_1587
2279,artist_158700
2280,artist_158706
2281,artist_158709
2282,artist_158710
2283,artist_1587601
2284,artist_1587666
2285,artist_1587969
2286,artist_158868
2287,artist_15887
2288,artist_15888
2289,artist_1589267
2290,artist_158927
2291,artist_158940
2292,artist_158943
2293,artist_158955
2294,artist_15898
2295,artist_1590178
2296,artist_15902
2297,artist_159051
2298,artist_1590567
2299,artist_1590752
2300,artist_159086
2301,artist_15912
2302,artist_159126
2303,artist_1591399
2304,artist_15915
2305,artist_159153
2306,artist_159175
2307,artist_1592801
2308,artist_15929
2309,artist_1593024
2310,artist_1593210
2311,artist_15933
2312,artist_159358
2313,artist_1593867
2314,artist_15939
2315,artist_1594
2316,artist_159442
2317,artist_159449
2318,artist_159452
2319,artist_15953
2320,artist_15955
2321,artist_1596
2322,artist_15962
2323,artist_1596266
2324,artist_15969
2325,artist_1597464
2326,artist_15978
2327,artist_1598546
2328,artist_15986
2329,artist_1598930
2330,artist_15997
2331,artist_16
2332,artist_160
2333,artist_160009
2334,artist_1600286
2335,artist_16003
2336,artist_16007
2337,artist_1600816
2338,artist_1601227
2339,artist_16016
2340,artist_1602307
2341,artist_1604956
2342,artist_1605
2343,artist_16050
2344,artist_160511
2345,artist_16052
2346,artist_16053
2347,artist_160532
2348,artist_1606
2349,artist_1606315
2350,artist_1606759
2351,artist_1606760
2352,artist_16072
2353,artist_1607214
2354,artist_160733
2355,artist_160749
2356,artist_1607647
2357,artist_1608
2358,artist_1608029
2359,artist_16082
2360,artist_1608269
2361,artist_1609
2362,artist_1610
2363,artist_161003
2364,artist_1610524
2365,artist_1610634
2366,artist_16107
2367,artist_1611138
2368,artist_1611429
2369,artist_1611694
2370,artist_1611773
2371,artist_16118
2372,artist_16124
2373,artist_16129
2374,artist_16133
2375,artist_161553
2376,artist_1616233
2377,artist_1616371
2378,artist_161639
2379,artist_16169
2380,artist_1616938
2381,artist_1617
2382,artist_161711
2383,artist_161721
2384,artist_1617293
2385,artist_16178
2386,artist_161800
2387,artist_161891
2388,artist_161909
2389,artist_16194
2390,artist_161947
2391,artist_1619572
2392,artist_162
2393,artist_1620055
2394,artist_16204
2395,artist_162065
2396,artist_1620653
2397,artist_1620998
2398,artist_1621
2399,artist_16215
2400,artist_16217
2401,artist_162182
2402,artist_162191
2403,artist_1622
2404,artist_1622015
2405,artist_1622383
2406,artist_162248
2407,artist_1622571
2408,artist_16229
2409,artist_16230
2410,artist_16231
2411,artist_1623261
2412,artist_16235
2413,artist_1623794
2414,artist_16238
2415,artist_1624
2416,artist_16240
2417,artist_16242
2418,artist_1624541
2419,artist_1624705
2420,artist_1624980
2421,artist_1625
2422,artist_16252
2423,artist_16254
2424,artist_162540
2425,artist_16256
2426,artist_1626
2427,artist_1626147
2428,artist_1626459
2429,artist_162665
2430,artist_162668
2431,artist_1627
2432,artist_16275
2433,artist_162815
2434,artist_1628408
2435,artist_1628632
2436,artist_1629365
2437,artist_1629859
2438,artist_163
2439,artist_1630
2440,artist_1631052
2441,artist_1631192
2442,artist_1631262
2443,artist_1631404
2444,artist_16317
2445,artist_16318
2446,artist_16320
2447,artist_1633
2448,artist_1633162
2449,artist_1633881
2450,artist_1634
2451,artist_16341
2452,artist_1634131
2453,artist_163424
2454,artist_16345
2455,artist_1635
2456,artist_1635202
2457,artist_16353
2458,artist_1635714
2459,artist_1635715
2460,artist_1636
2461,artist_163682
2462,artist_16369
2463,artist_1637
2464,artist_1638
2465,artist_16380
2466,artist_1638081
2467,artist_1639
2468,artist_16398
2469,artist_164
2470,artist_164002
2471,artist_1640605
2472,artist_16410
2473,artist_1641539
2474,artist_1641705
2475,artist_16419
2476,artist_1642
2477,artist_164220
2478,artist_1642469
2479,artist_16426
2480,artist_16428
2481,artist_1642901
2482,artist_1643283
2483,artist_16437
2484,artist_1644013
2485,artist_1644098
2486,artist_16442
2487,artist_1644275
2488,artist_16446
2489,artist_16448
2490,artist_1645
2491,artist_1645365
2492,artist_16455
2493,artist_164550
2494,artist_1646314
2495,artist_1646315
2496,artist_16468
2497,artist_164704
2498,artist_1647553
2499,artist_16476
2500,artist_164810
2501,artist_1648409
2502,artist_1648978
2503,artist_16492
2504,artist_1649413
2505,artist_16495
2506,artist_1649516
2507,artist_164975
2508,artist_1649833
2509,artist_165
2510,artist_1650
2511,artist_16500
2512,artist_1650516
2513,artist_16507
2514,artist_1651095
2515,artist_16512
2516,artist_16517
2517,artist_1651825
2518,artist_1652
2519,artist_16528
2520,artist_1653
2521,artist_16532
2522,artist_1654
2523,artist_1654286
2524,artist_1654619
2525,artist_1655
2526,artist_16551
2527,artist_16554
2528,artist_1655452
2529,artist_1656
2530,artist_1656026
2531,artist_1657
2532,artist_16570
2533,artist_1657110
2534,artist_165750
2535,artist_1657517
2536,artist_1657528
2537,artist_1658
2538,artist_1658572
2539,artist_1658933
2540,artist_1659
2541,artist_16590
2542,artist_165930
2543,artist_1659308
2544,artist_1659313
2545,artist_16596
2546,artist_166
2547,artist_1660
2548,artist_1660131
2549,artist_16606
2550,artist_1660704
2551,artist_16619
2552,artist_166190
2553,artist_1661991
2554,artist_1662526
2555,artist_1662884
2556,artist_1663
2557,artist_16637
2558,artist_16642
2559,artist_16644
2560,artist_1664489
2561,artist_1665531
2562,artist_16662
2563,artist_1666423
2564,artist_1666750
2565,artist_1667
2566,artist_166717
2567,artist_166729
2568,artist_1667395
2569,artist_16674
2570,artist_16675
2571,artist_166763
2572,artist_1668
2573,artist_1668264
2574,artist_166840
2575,artist_166854
2576,artist_1668960
2577,artist_16691
2578,artist_1669241
2579,artist_1669626
2580,artist_166984
2581,artist_167
2582,artist_1670355
2583,artist_16708
2584,artist_167087
2585,artist_16709
2586,artist_167095
2587,artist_167118
2588,artist_1671443
2589,artist_1671767
2590,artist_1671769
2591,artist_16719
2592,artist_1672
2593,artist_1672002
2594,artist_167225
2595,artist_1672448
2596,artist_16727
2597,artist_167324
2598,artist_16733
2599,artist_167362
2600,artist_16738
2601,artist_1674136
2602,artist_16745
2603,artist_167498
2604,artist_1675
2605,artist_167531
2606,artist_167532
2607,artist_167562
2608,artist_167582
2609,artist_1676038
2610,artist_167613
2611,artist_1676274
2612,artist_167629
2613,artist_167643
2614,artist_167732
2615,artist_167781
2616,artist_1678249
2617,artist_1678285
2618,artist_167918
2619,artist_16794
2620,artist_16797
2621,artist_1679838
2622,artist_16799
2623,artist_168
2624,artist_16802
2625,artist_16805
2626,artist_168126
2627,artist_1681591
2628,artist_1682197
2629,artist_16825
2630,artist_16831
2631,artist_168311
2632,artist_1684527
2633,artist_16853
2634,artist_168548
2635,artist_168551
2636,artist_168632
2637,artist_168638
2638,artist_168714
2639,artist_1687726
2640,artist_1689
2641,artist_16891
2642,artist_16893
2643,artist_1689466
2644,artist_16895
2645,artist_169
2646,artist_1690
2647,artist_1690105
2648,artist_1690237
2649,artist_1690334
2650,artist_1690336
2651,artist_1690810
2652,artist_16912
2653,artist_1692465
2654,artist_1692490
2655,artist_169321
2656,artist_169350
2657,artist_169359
2658,artist_169361
2659,artist_16937
2660,artist_16939
2661,artist_1694333
2662,artist_1695
2663,artist_16952
2664,artist_1695425
2665,artist_16967
2666,artist_169712
2667,artist_1697739
2668,artist_16978
2669,artist_1698448
2670,artist_169850
2671,artist_16989
2672,artist_169897
2673,artist_16993
2674,artist_16994
2675,artist_169954
2676,artist_1699749
2677,artist_16998
2678,artist_17
2679,artist_170
2680,artist_1700
2681,artist_17000
2682,artist_170008
2683,artist_17003
2684,artist_17005
2685,artist_170051
2686,artist_17008
2687,artist_1700836
2688,artist_1701297
2689,artist_1701387
2690,artist_17021
2691,artist_170212
2692,artist_1702205
2693,artist_1702206
2694,artist_1702207
2695,artist_1702209
2696,artist_1702210
2697,artist_17024
2698,artist_17026
2699,artist_17027
2700,artist_17030
2701,artist_17032
2702,artist_17046
2703,artist_17047
2704,artist_170482
2705,artist_1704932
2706,artist_17052
2707,artist_17056
2708,artist_17059
2709,artist_1706
2710,artist_17060
2711,artist_1706085
2712,artist_17067
2713,artist_170672
2714,artist_1707587
2715,artist_17076
2716,artist_1708174
2717,artist_170827
2718,artist_17086
2719,artist_17088
2720,artist_17089
2721,artist_1708911
2722,artist_1709547
2723,artist_1709730
2724,artist_1709917
2725,artist_171
2726,artist_171069
2727,artist_1710953
2728,artist_171149
2729,artist_1711641
2730,artist_17135
2731,artist_17141
2732,artist_17143
2733,artist_17145
2734,artist_171625
2735,artist_17165
2736,artist_171724
2737,artist_171727
2738,artist_1717781
2739,artist_171883
2740,artist_1718831
2741,artist_1719
2742,artist_17198
2743,artist_171998
2744,artist_172
2745,artist_172008
2746,artist_17202
2747,artist_17205
2748,artist_17210
2749,artist_17215
2750,artist_17224
2751,artist_1722651
2752,artist_1723
2753,artist_17238
2754,artist_1724041
2755,artist_1725
2756,artist_17262
2757,artist_17269
2758,artist_17283
2759,artist_1728891
2760,artist_1729
2761,artist_17295
2762,artist_173
2763,artist_17300
2764,artist_173018
2765,artist_173113
2766,artist_17321
2767,artist_173233
2768,artist_173244
2769,artist_17331
2770,artist_17336
2771,artist_173426
2772,artist_173579
2773,artist_173581
2774,artist_173612
2775,artist_173740
2776,artist_1738
2777,artist_1739581
2778,artist_174
2779,artist_174028
2780,artist_1743
2781,artist_174348
2782,artist_174349
2783,artist_174351
2784,artist_174381
2785,artist_1744
2786,artist_174573
2787,artist_1746
2788,artist_174662
2789,artist_1747801
2790,artist_1748
2791,artist_1748591
2792,artist_1749
2793,artist_175
2794,artist_1750
2795,artist_175049
2796,artist_1751
2797,artist_1752
2798,artist_175212
2799,artist_1755
2800,artist_1757
2801,artist_175885
2802,artist_175956
2803,artist_175997
2804,artist_176
2805,artist_1760
2806,artist_176037
2807,artist_1761
2808,artist_176177
2809,artist_176485
2810,artist_1765
2811,artist_176614
2812,artist_176639
2813,artist_1768281
2814,artist_176977
2815,artist_177
2816,artist_1770011
2817,artist_177097
2818,artist_1773
2819,artist_1774
2820,artist_1775
2821,artist_177527
2822,artist_1776
2823,artist_177647
2824,artist_177707
2825,artist_1779
2826,artist_178
2827,artist_1781
2828,artist_178198
2829,artist_1782
2830,artist_1783
2831,artist_178452
2832,artist_1785
2833,artist_1786
2834,artist_179214
2835,artist_1793
2836,artist_179328
2837,artist_179361
2838,artist_179512
2839,artist_1796
2840,artist_179798
2841,artist_1798
2842,artist_1799
2843,artist_179914
2844,artist_179975
2845,artist_180
2846,artist_1801
2847,artist_1802
2848,artist_1803
2849,artist_1804
2850,artist_180474
2851,artist_1805
2852,artist_1806
2853,artist_1809
2854,artist_180920
2855,artist_180940
2856,artist_181
2857,artist_181041
2858,artist_181089
2859,artist_1812
2860,artist_1812941
2861,artist_181367
2862,artist_1814581
2863,artist_1816
2864,artist_1817
2865,artist_1818
2866,artist_181878
2867,artist_1819
2868,artist_181909
2869,artist_181985
2870,artist_182
2871,artist_1820
2872,artist_1821
2873,artist_1823
2874,artist_182449
2875,artist_1825
2876,artist_182569
2877,artist_182572
2878,artist_182573
2879,artist_182574
2880,artist_1826
2881,artist_182917
2882,artist_182918
2883,artist_182975
2884,artist_182984
2885,artist_183
2886,artist_183051
2887,artist_1831
2888,artist_183201
2889,artist_1834
2890,artist_183536
2891,artist_183587
2892,artist_183599
2893,artist_183674
2894,artist_183695
2895,artist_183716
2896,artist_183725
2897,artist_183727
2898,artist_183821
2899,artist_183852
2900,artist_183976
2901,artist_184
2902,artist_184156
2903,artist_184194
2904,artist_184541
2905,artist_184546
2906,artist_1846
2907,artist_1847
2908,artist_185
2909,artist_1851
2910,artist_185131
2911,artist_1852
2912,artist_1854
2913,artist_185473
2914,artist_1857
2915,artist_185743
2916,artist_185821
2917,artist_185824
2918,artist_1858431
2919,artist_185872
2920,artist_185880
2921,artist_185881
2922,artist_185889
2923,artist_185943
2924,artist_186
2925,artist_186011
2926,artist_1861
2927,artist_1861771
2928,artist_186191
2929,artist_1862
2930,artist_1864
2931,artist_1865
2932,artist_1866
2933,artist_186646
2934,artist_186783
2935,artist_1868
2936,artist_187000
2937,artist_187091
2938,artist_187128
2939,artist_187141
2940,artist_187155
2941,artist_1874881
2942,artist_1877
2943,artist_1878
2944,artist_188
2945,artist_188053
2946,artist_188272
2947,artist_1883
2948,artist_188312
2949,artist_188321
2950,artist_188390
2951,artist_1884791
2952,artist_188597
2953,artist_188608
2954,artist_188932
2955,artist_188933
2956,artist_189
2957,artist_1890
2958,artist_1891
2959,artist_1892
2960,artist_1893
2961,artist_19
2962,artist_1900
2963,artist_1902
2964,artist_1903
2965,artist_190314
2966,artist_190362
2967,artist_1904
2968,artist_190482
2969,artist_190575
2970,artist_190652
2971,artist_190854
2972,artist_1909641
2973,artist_191
2974,artist_1910
2975,artist_191279
2976,artist_1914641
2977,artist_1914911
2978,artist_1915
2979,artist_191736
2980,artist_191739
2981,artist_1918
2982,artist_1919271
2983,artist_192
2984,artist_1920231
2985,artist_192222
2986,artist_192501
2987,artist_192542
2988,artist_192548
2989,artist_1929
2990,artist_193
2991,artist_1930171
2992,artist_1931
2993,artist_193162
2994,artist_193164
2995,artist_1932
2996,artist_193204
2997,artist_193331
2998,artist_1935
2999,artist_193587
3000,artist_193759
3001,artist_193875
3002,artist_193878
3003,artist_1939
3004,artist_1939461
3005,artist_194
3006,artist_194029
3007,artist_194042
3008,artist_194162
3009,artist_194172
3010,artist_194191
3011,artist_1942
3012,artist_194220
3013,artist_194366
3014,artist_1945
3015,artist_1946
3016,artist_194746
3017,artist_1947651
3018,artist_1948791
3019,artist_1950
3020,artist_195097
3021,artist_1951
3022,artist_195222
3023,artist_1952391
3024,artist_1953
3025,artist_195322
3026,artist_195383
3027,artist_1956
3028,artist_1958381
3029,artist_195968
3030,artist_196
3031,artist_196045
3032,artist_1960571
3033,artist_196092
3034,artist_1961
3035,artist_1967481
3036,artist_1968
3037,artist_197
3038,artist_1971601
3039,artist_197305
3040,artist_197711
3041,artist_197790
3042,artist_198
3043,artist_1980
3044,artist_1981
3045,artist_1982
3046,artist_1985
3047,artist_198649
3048,artist_199
3049,artist_199130
3050,artist_1995451
3051,artist_1998
3052,artist_1999
3053,artist_2
3054,artist_20
3055,artist_200257
3056,artist_2003
3057,artist_2005
3058,artist_2005121
3059,artist_2005781
3060,artist_200893
3061,artist_200894
3062,artist_200915
3063,artist_201
3064,artist_201211
3065,artist_201327
3066,artist_201366
3067,artist_201448
3068,artist_2016
3069,artist_201797
3070,artist_201843
3071,artist_2018491
3072,artist_201875
3073,artist_202
3074,artist_2020
3075,artist_2021
